종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"219420","링크제니시스","KOSDAQ","소프트웨어","8860","-160","-1.77","101619832020"
"195500","마니커에프앤지","KOSDAQ","음식료·담배","5290","-30","-0.56","83412720000"
"222810","마이더스AI","KOSDAQ","소프트웨어","416","-15","-3.48","58750554304"
"305090","마이크로디지탈","KOSDAQ","의료·정밀기기","31550","1350","4.47","229103480000"
"098120","마이크로컨텍솔","KOSDAQ","반도체","8880","50","0.57","73817362080"
"147760","마이크로프랜드","KOSDAQ","의료·정밀기기","9120","-30","-0.33","98677177920"
"038290","마크로젠","KOSDAQ","기타서비스","32700","200","0.62","350398517700"
"220630","맘스터치","KOSDAQ","유통","4525","70","1.57","460724327775"
"267980","매일유업","KOSDAQ","음식료·담배","74000","300","0.41","580429212000"
"005990","매일홀딩스","KOSDAQ","음식료·담배","10550","50","0.48","144728107200"
"127160","매직마이크로","KOSDAQ","반도체","282","0","0.00","24427827282"
"093520","매커스","KOSDAQ","유통","6180","-10","-0.16","99887908560"
"141070","맥스로텍","KOSDAQ","기계·장비","743","0","0.00","26670245050"
"377030","맥스트","KOSDAQ","소프트웨어","57900","-2800","-4.61","494089128900"
"100590","머큐리","KOSDAQ","일반전기전자","9150","-60","-0.65","135086940000"
"067280","멀티캠퍼스","KOSDAQ","디지털컨텐츠","38000","-500","-1.30","225217602000"
"072870","메가스터디","KOSDAQ","출판·매체복제","13500","100","0.75","160932946500"
"215200","메가스터디교육","KOSDAQ","기타서비스","78400","1100","1.42","929971392000"
"133750","메가엠디","KOSDAQ","기타서비스","5050","0","0.00","118205738850"
"235980","메드팩토","KOSDAQ","기타서비스","65300","2600","4.15","1339325332600"
"041920","메디아나","KOSDAQ","의료·정밀기기","11900","100","0.85","102940902400"
"014100","메디앙스","KOSDAQ","화학","6200","0","0.00","73160000000"
"054180","메디콕스","KOSDAQ","운송장비·부품","1580","-20","-1.25","116928966500"
"086900","메디톡스","KOSDAQ","제약","182800","-4200","-2.25","1143301395200"
"078160","메디포스트","KOSDAQ","제약","27250","-150","-0.55","443199286500"
"065650","메디프론","KOSDAQ","유통","2830","-10","-0.35","123433163970"
"021880","메이슨캐피탈","KOSDAQ","금융","560","-8","-1.41","84663268480"
"140410","메지온","KOSDAQ","기타서비스","181600","-800","-0.44","1616277409600"
"241770","메카로","KOSDAQ","반도체","11650","800","7.37","118208356000"
"059210","메타바이오메드","KOSDAQ","제약","3370","65","1.97","80416122870"
"058110","멕아이씨에스","KOSDAQ","의료·정밀기기","11900","-150","-1.24","191001307000"
"096640","멜파스","KOSDAQ","IT부품","4630","135","3.00","167354753050"
"257370","명성티엔에스","KOSDAQ","IT부품","9210","0","0.00","59319850890"
"080420","모다이노칩","KOSDAQ","IT부품","3630","80","2.25","289389487860"
"080160","모두투어","KOSDAQ","기타서비스","25050","0","0.00","473445000000"
"100030","모바일리더","KOSDAQ","소프트웨어","21750","700","3.33","71420779500"
"087260","모바일어플라이언스","KOSDAQ","소프트웨어","4045","45","1.13","131310594070"
"101330","모베이스","KOSDAQ","IT부품","3805","-15","-0.39","91160905340"
"012860","모베이스전자","KOSDAQ","운송장비·부품","2120","-15","-0.70","139502608040"
"348030","모비릭스","KOSDAQ","디지털컨텐츠","22500","100","0.45","209340000000"
"250060","모비스","KOSDAQ","소프트웨어","2545","-5","-0.20","81875994130"
"033200","모아텍","KOSDAQ","IT부품","8270","40","0.49","118518899950"
"118990","모트렉스","KOSDAQ","운송장비·부품","6160","-50","-0.81","250629560720"
"006920","모헨즈","KOSDAQ","비금속","5840","20","0.34","63772800000"
"001810","무림SP","KOSDAQ","종이·목재","3580","5","0.14","79252250000"
"279600","미디어젠","KOSDAQ","소프트웨어","14200","0","0.00","66523890200"
"095500","미래나노텍","KOSDAQ","IT부품","4300","-25","-0.58","123911074700"
"218150","미래생명자원","KOSDAQ","음식료·담배","4010","5","0.12","74872426280"
"353490","미래에셋대우스팩 5호","KOSDAQ","금융","2265","45","2.03","11460900000"
"328380","미래에셋대우스팩3호","KOSDAQ","금융","2225","15","0.68","14422450000"
"100790","미래에셋벤처투자","KOSDAQ","금융","9760","210","2.20","450871232480"
"049950","미래컴퍼니","KOSDAQ","기계·장비","29750","150","0.51","248778603500"
"213090","미래테크놀로지","KOSDAQ","소프트웨어","11200","-50","-0.44","68552825600"
"207760","미스터블루","KOSDAQ","디지털컨텐츠","9100","-30","-0.33","225330878500"
"059090","미코","KOSDAQ","반도체","14450","-150","-1.03","473768176250"
"214610","미코바이오메드","KOSDAQ","의료·정밀기기","13200","200","1.54","241442520000"
"201490","미투온","KOSDAQ","디지털컨텐츠","5650","-20","-0.35","176606400500"
"950190","미투젠","KOSDAQ","출판·매체복제","21250","-200","-0.93","288572705000"
"214180","민앤지","KOSDAQ","소프트웨어","22100","-900","-3.91","273210719600"
"206640","바디텍메드","KOSDAQ","제약","19350","250","1.31","454464936000"
"018700","바른손","KOSDAQ","유통","2665","-5","-0.19","78541512855"
"035620","바른손이앤에이","KOSDAQ","오락·문화","1355","0","0.00","99576921565"
"064520","바른전자","KOSDAQ","반도체","1005","0","0.00","74054909385"
"053030","바이넥스","KOSDAQ","제약","19350","-250","-1.28","614576278800"
"301300","바이브컴퍼니","KOSDAQ","소프트웨어","42200","-1100","-2.54","227633974000"
"064550","바이오니아","KOSDAQ","제약","93200","3800","4.25","2349719162800"
"314930","바이오다인","KOSDAQ","의료·정밀기기","41650","300","0.73","256905321750"
"208710","바이오로그디바이스","KOSDAQ","IT부품","4925","35","0.72","204049704100"
"142760","바이오리더스","KOSDAQ","기타서비스","11900","-700","-5.56","326977394800"
"086820","바이오솔루션","KOSDAQ","제약","27000","-350","-1.28","218468502000"
"038460","바이오스마트","KOSDAQ","정보기기","6750","100","1.50","135592650000"
"086040","바이오톡스텍","KOSDAQ","기타서비스","10100","50","0.50","148137942300"
"032980","바이온","KOSDAQ","유통","1510","-20","-1.31","101020173270"
"308080","바이젠셀","KOSDAQ","제약","57600","-3400","-5.57","543306240000"
"043150","바텍","KOSDAQ","의료·정밀기기","44850","1300","2.99","666213381600"
"323990","박셀바이오","KOSDAQ","기타서비스","82000","2500","3.14","1248286000000"
"267790","배럴","KOSDAQ","섬유·의류","9260","-40","-0.43","73019730000"
"046310","백금T&A","KOSDAQ","통신장비","3730","-25","-0.67","61241530930"
"066410","버킷스튜디오","KOSDAQ","디지털컨텐츠","2165","-20","-0.92","89221239110"
"206400","베노홀딩스","KOSDAQ","소프트웨어","6000","10","0.17","138689808000"
"019010","베뉴지","KOSDAQ","유통","2165","-30","-1.37","104353000000"
"177350","베셀","KOSDAQ","반도체","4830","10","0.21","55448873340"
"299910","베스파","KOSDAQ","디지털컨텐츠","15950","-200","-1.24","130900310200"
"225530","보광산업","KOSDAQ","비금속","7680","340","4.63","279081423360"
"250000","보라티알","KOSDAQ","유통","16350","-150","-0.91","110374484550"
"006910","보성파워텍","KOSDAQ","금속","4170","145","3.60","204871366080"
"226340","본느","KOSDAQ","화학","3010","-5","-0.17","92405783960"
"014470","부방","KOSDAQ","금융","2920","-20","-0.68","175352599200"
"008470","부스타","KOSDAQ","금속","6780","20","0.30","56984544000"
"338220","뷰노","KOSDAQ","소프트웨어","22700","100","0.44","253528491200"
"100120","뷰웍스","KOSDAQ","의료·정밀기기","45000","950","2.16","450083925000"
"337930","브랜드엑스코퍼레이션","KOSDAQ","인터넷","11250","600","5.63","222016848750"
"099390","브레인즈컴퍼니","KOSDAQ","소프트웨어","42550","-2450","-5.44","174829269800"
"064480","브리지텍","KOSDAQ","컴퓨터서비스","4875","40","0.83","58268437500"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","제약","13050","0","0.00","255696923700"
"251630","브이원텍","KOSDAQ","기계·장비","9950","-150","-1.49","149753271000"
"018290","브이티지엠피","KOSDAQ","일반전기전자","8520","-20","-0.23","293802768360"
"044480","블루베리 NFT","KOSDAQ","화학","2815","-110","-3.76","80495873655"
"033560","블루콤","KOSDAQ","IT부품","10600","0","0.00","191733298200"
"126340","비나텍","KOSDAQ","IT부품","53100","300","0.57","273104291700"
"121800","비덴트","KOSDAQ","통신장비","9890","20","0.20","451713931450"
"148140","비디아이","KOSDAQ","기계·장비","3170","-175","-5.23","83335511850"
"082800","비보존 헬스케어","KOSDAQ","반도체","1605","-5","-0.31","271641065850"
"318410","비비씨","KOSDAQ","기타제조","17100","0","0.00","94994655300"
"200780","비씨월드제약","KOSDAQ","제약","20900","-450","-2.11","185850825600"
"141000","비아트론","KOSDAQ","반도체","10750","0","0.00","130233132500"
"090460","비에이치","KOSDAQ","IT부품","21900","-250","-1.13","737869867200"
"083650","비에이치아이","KOSDAQ","기계·장비","5180","485","10.33","134680000000"
"086670","비엠티","KOSDAQ","기계·장비","12200","50","0.41","99387653800"
"335890","비올","KOSDAQ","의료·정밀기기","2360","15","0.64","132111148000"
"138580","비즈니스온","KOSDAQ","소프트웨어","22700","100","0.44","258245188000"
"082920","비츠로셀","KOSDAQ","IT부품","16000","150","0.95","344626432000"
"054220","비츠로시스","KOSDAQ","일반전기전자","5430","0","0.00","132601544820"
"042370","비츠로테크","KOSDAQ","금융","11500","550","5.02","301300287500"
"032850","비트컴퓨터","KOSDAQ","소프트웨어","9770","-280","-2.79","162409572610"
"238200","비피도","KOSDAQ","음식료·담배","14150","-150","-1.05","115747000000"
"093190","빅솔론","KOSDAQ","정보기기","6550","-160","-2.38","126014827750"
"065450","빅텍","KOSDAQ","의료·정밀기기","6790","-30","-0.44","194552512000"
"072950","빛샘전자","KOSDAQ","반도체","8350","-100","-1.18","52027672650"
"143240","사람인에이치알","KOSDAQ","인터넷","49600","1000","2.06","578299444800"
"100090","삼강엠앤티","KOSDAQ","금속","19900","-400","-1.97","727829923200"
"122350","삼기","KOSDAQ","운송장비·부품","5460","40","0.74","209333276880"
"014970","삼륭물산","KOSDAQ","종이·목재","7340","0","0.00","111017500000"
"018310","삼목에스폼","KOSDAQ","금속","16850","750","4.66","247695000000"
"053700","삼보모터스","KOSDAQ","운송장비·부품","6920","10","0.14","130261360320"
"009620","삼보산업","KOSDAQ","금속","1990","-105","-5.01","75803569540"
"023600","삼보판지","KOSDAQ","종이·목재","14450","0","0.00","233656500000"
"380320","삼성머스트스팩5호","KOSDAQ","금융","5510","20","0.36","26503100000"
"377630","삼성스팩4호","KOSDAQ","금융","7170","-70","-0.97","28823400000"
"009300","삼아제약","KOSDAQ","제약","18400","750","4.25","117208000000"
"225190","삼양옵틱스","KOSDAQ","의료·정밀기기","10350","50","0.49","104626080000"
"361670","삼영에스앤씨","KOSDAQ","일반전기전자","13350","-250","-1.84","74188059300"
"054540","삼영엠텍","KOSDAQ","금속","5600","-10","-0.18","72800000000"
"065570","삼영이엔씨","KOSDAQ","통신장비","8550","400","4.91","82059497100"
"032280","삼일","KOSDAQ","운송","6530","200","3.16","105874742700"
"002290","삼일기업공사","KOSDAQ","건설","8540","-160","-1.84","105896000000"
"037460","삼지전자","KOSDAQ","통신장비","12900","-50","-0.39","210508933800"
"032750","삼진","KOSDAQ","일반전기전자","10900","-50","-0.46","65400000000"
"054090","삼진엘앤디","KOSDAQ","IT부품","3460","-30","-0.86","86358942720"
"000250","삼천당제약","KOSDAQ","제약","54600","-800","-1.44","1243135038600"
"024950","삼천리자전거","KOSDAQ","유통","10350","-150","-1.43","137381521950"
"038500","삼표시멘트","KOSDAQ","비금속","5560","-10","-0.18","596905881880"
"017480","삼현철강","KOSDAQ","금속","7300","420","6.10","114631097000"
"046390","삼화네트웍스","KOSDAQ","오락·문화","3160","-95","-2.92","136426468280"
"027580","상보","KOSDAQ","화학","2230","20","0.90","111616553180"
"038540","상상인","KOSDAQ","컴퓨터서비스","8980","10","0.11","496848250740"
"307870","상상인이안1호스팩","KOSDAQ","금융","3345","-75","-2.19","15888750000"
"329560","상상인이안제2호스팩","KOSDAQ","금융","2225","-15","-0.67","8566250000"
"101000","상상인인더스트리","KOSDAQ","기계·장비","1085","45","4.33","77849609320"
"091580","상신이디피","KOSDAQ","IT부품","16850","-350","-2.03","224810357850"
"263810","상신전자","KOSDAQ","일반전기전자","4185","10","0.24","59614144830"
"089980","상아프론테크","KOSDAQ","화학","67400","-600","-0.88","1059849161000"
"042940","상지카일룸","KOSDAQ","건설","1750","0","0.00","128962207500"
"042600","새로닉스","KOSDAQ","IT부품","14050","-650","-4.42","174551214700"
"252990","샘씨엔에스","KOSDAQ","반도체","7750","-250","-3.13","388692306500"
"263540","샘코","KOSDAQ","운송장비·부품","2015","0","0.00","60278610145"
"294630","서남","KOSDAQ","일반전기전자","3550","-55","-1.53","73240618000"
"038070","서린바이오","KOSDAQ","유통","35350","-700","-1.94","293428896600"
"006730","서부T&D","KOSDAQ","숙박·음식","9330","130","1.41","552885826230"
"079650","서산","KOSDAQ","비금속","3110","0","0.00","62200000000"
"100660","서암기계공업","KOSDAQ","기계·장비","6160","-70","-1.12","77616000000"
"019770","서연탑메탈","KOSDAQ","기계·장비","7310","-60","-0.81","85161500000"
"043710","서울리거","KOSDAQ","유통","1280","5","0.39","50049625600"
"092190","서울바이오시스","KOSDAQ","IT부품","16100","-350","-2.13","615400813300"
"046890","서울반도체","KOSDAQ","반도체","16250","-200","-1.22","947462750000"
"063170","서울옥션","KOSDAQ","유통","17850","-50","-0.28","301977375000"
"027040","서울전자통신","KOSDAQ","유통","828","7","0.85","57619565316"
"018680","서울제약","KOSDAQ","제약","9460","120","1.28","80641987580"
"093920","서원인텍","KOSDAQ","IT부품","6770","-40","-0.59","125922000000"
"189860","서전기전","KOSDAQ","일반전기전자","14500","2450","20.33","140632310000"
"178320","서진시스템","KOSDAQ","통신장비","38300","400","1.06","719669294300"
"122690","서진오토모티브","KOSDAQ","운송장비·부품","2770","60","2.21","54129251420"
"140070","서플러스글로벌","KOSDAQ","유통","4895","-50","-1.01","181056260000"
"011370","서한","KOSDAQ","건설","2015","-60","-2.89","203303152975"
"065710","서호전기","KOSDAQ","일반전기전자","20900","50","0.24","107635000000"
"035890","서희건설","KOSDAQ","건설","2065","-5","-0.24","474554463705"
"357550","석경에이티","KOSDAQ","화학","19900","-200","-1.00","108554500000"
"003100","선광","KOSDAQ","운송","50300","-100","-0.20","331980000000"
"123420","선데이토즈","KOSDAQ","디지털컨텐츠","21500","-250","-1.15","205751603000"
"171090","선익시스템","KOSDAQ","반도체","23900","-350","-1.44","216055259100"
"086710","선진뷰티사이언스","KOSDAQ","화학","19250","400","2.12","117726262500"
"014620","성광벤드","KOSDAQ","금속","9250","170","1.87","264550000000"
"037350","성도이엔지","KOSDAQ","기타서비스","5960","10","0.17","92201200000"
"081580","성우전자","KOSDAQ","IT부품","3255","-25","-0.76","50479005465"
"045300","성우테크론","KOSDAQ","반도체","6040","-70","-1.15","57903359960"
"015750","성우하이텍","KOSDAQ","운송장비·부품","6150","-60","-0.97","492000000000"
"080470","성창오토텍","KOSDAQ","운송장비·부품","9680","-100","-1.02","70664000000"
"043260","성호전자","KOSDAQ","IT부품","1720","-5","-0.29","91857260480"
"148150","세경하이테크","KOSDAQ","일반전기전자","33300","5300","18.93","391075200000"
"053060","세동","KOSDAQ","운송장비·부품","1455","15","1.04","25402855185"
"017510","세명전기","KOSDAQ","금속","5190","-100","-1.89","79126740000"
"011560","세보엠이씨","KOSDAQ","건설","6780","-90","-1.31","71393400000"
"052190","세영디앤씨","KOSDAQ","오락·문화","8850","0","0.00","26981756100"
"100700","세운메디칼","KOSDAQ","제약","4735","-50","-1.04","207393000000"
"234100","세원","KOSDAQ","운송장비·부품","4720","-55","-1.15","158033845840"
"024830","세원물산","KOSDAQ","운송장비·부품","6280","0","0.00","52438000000"
"258830","세종메디칼","KOSDAQ","의료·정밀기기","31950","350","1.11","216548824950"
"036630","세종텔레콤","KOSDAQ","통신서비스","620","-1","-0.16","369520000000"
"039310","세중","KOSDAQ","기타서비스","4545","285","6.69","82362976515"
"067770","세진티에스","KOSDAQ","IT부품","5820","110","1.93","48868171260"
"053450","세코닉스","KOSDAQ","의료·정밀기기","6440","0","0.00","93069669280"
"234340","세틀뱅크","KOSDAQ","소프트웨어","33200","700","2.15","313839600000"
"252500","세화피앤씨","KOSDAQ","화학","4410","-45","-1.01","91477489950"
"347000","센코","KOSDAQ","일반전기전자","24350","1100","4.73","200917791400"
"331920","셀레믹스","KOSDAQ","제약","17950","-400","-2.18","146546456600"
"049180","셀루메드","KOSDAQ","제약","10650","100","0.95","421814262450"
"299660","셀리드","KOSDAQ","기타서비스","113300","-5300","-4.47","1099994803600"
"268600","셀리버리","KOSDAQ","기타서비스","67000","-1200","-1.76","1118110338000"
"108860","셀바스AI","KOSDAQ","소프트웨어","4295","-40","-0.92","94730283775"
"208370","셀바스헬스케어","KOSDAQ","의료·정밀기기","2630","0","0.00","57019883320"
"068760","셀트리온제약","KOSDAQ","제약","166200","-3600","-2.12","6074362860600"
"091990","셀트리온헬스케어","KOSDAQ","유통","120100","-1500","-1.23","18617802196900"
"290690","소룩스","KOSDAQ","일반전기전자","14400","750","5.49","118898539200"
"053110","소리바다","KOSDAQ","디지털컨텐츠","3960","0","0.00","19563782040"
"950200","소마젠","KOSDAQ","기타서비스","11750","200","1.73","224819247750"
"032680","소프트센","KOSDAQ","유통","3055","-50","-1.61","109295072055"
"032685","소프트센우","KOSDAQ","유통","33000","-1200","-3.51","4714281000"
"258790","소프트캠프","KOSDAQ","출판·매체복제","3195","100","3.23","79847152380"
"066910","손오공","KOSDAQ","유통","2685","5","0.19","72216192285"
"043100","솔고바이오","KOSDAQ","의료·정밀기기","1435","140","10.81","87189463480"
"154040","솔루에타","KOSDAQ","IT부품","3715","-75","-1.98","51360677440"
"035610","솔본","KOSDAQ","기타서비스","6100","90","1.50","166810581700"
"357780","솔브레인","KOSDAQ","화학","291000","-200","-0.07","2263562706000"
"036830","솔브레인홀딩스","KOSDAQ","기타서비스","34500","-500","-1.43","723259932000"
"304100","솔트룩스","KOSDAQ","소프트웨어","30150","100","0.33","153189587250"
"086980","쇼박스","KOSDAQ","오락·문화","4000","-35","-0.87","250400000000"
"050960","수산아이앤티","KOSDAQ","출판·매체복제","24600","0","0.00","166074600000"
"084180","수성이노베이션","KOSDAQ","기계·장비","2330","110","4.95","129122369580"
"253840","수젠텍","KOSDAQ","의료·정밀기기","18350","550","3.09","282386608600"
"058530","슈펙스비앤피","KOSDAQ","유통","1620","0","0.00","21187053360"
"236200","슈프리마","KOSDAQ","일반전기전자","25800","100","0.39","185586443400"
"317770","슈프리마아이디","KOSDAQ","일반전기전자","17500","100","0.57","53445350000"
"094840","슈프리마에이치큐","KOSDAQ","컴퓨터서비스","9100","130","1.45","95293744000"
"192440","슈피겐코리아","KOSDAQ","IT부품","55500","-1500","-2.63","345008146500"
"099440","스맥","KOSDAQ","기계·장비","1865","0","0.00","57320045785"
"033790","스카이문스테크놀로지","KOSDAQ","통신장비","829","0","0.00","14190075900"
"131100","스카이이앤엠","KOSDAQ","유통","1020","-25","-2.39","42106829100"
"159910","스킨앤스킨","KOSDAQ","반도체","263","0","0.00","75277601849"
"115570","스타플렉스","KOSDAQ","화학","4710","55","1.18","37607032680"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","86500","-600","-0.69","2595375842500"
"204630","스튜디오산타클로스","KOSDAQ","오락·문화","3225","125","4.03","94988682375"
"013810","스페코","KOSDAQ","기계·장비","7220","-40","-0.55","105812493400"
"039670","스포츠서울","KOSDAQ","출판·매체복제","7360","0","0.00","67797501120"
"049830","승일","KOSDAQ","금속","14700","-250","-1.67","90142046400"
"020710","시공테크","KOSDAQ","기타서비스","7280","120","1.68","145949221600"
"033170","시그네틱스","KOSDAQ","반도체","1820","0","0.00","156025540580"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","4235","5","0.12","336693261135"
"025320","시노펙스","KOSDAQ","IT부품","3415","-30","-0.87","250124701570"
"269620","시스웍","KOSDAQ","의료·정밀기기","2025","-75","-3.57","151471939950"
"131090","시큐브","KOSDAQ","소프트웨어","1445","0","0.00","60690000000"
"139050","시티랩스","KOSDAQ","컴퓨터서비스","638","-2","-0.31","56629512896"
"290520","신도기연","KOSDAQ","기계·장비","15900","-400","-2.45","128174352000"
"001000","신라섬유","KOSDAQ","유통","2890","-40","-1.37","70162090600"
"025870","신라에스지","KOSDAQ","유통","16400","100","0.61","65600000000"
"215600","신라젠","KOSDAQ","기타서비스","12100","0","0.00","1093442212500"
"065350","신성델타테크","KOSDAQ","일반전기전자","16750","-50","-0.30","460356129000"
"002800","신신제약","KOSDAQ","제약","8100","180","2.27","122881050000"
"323280","신영스팩5호","KOSDAQ","금융","2290","-10","-0.43","8026450000"
"344050","신영스팩6호","KOSDAQ","금융","2295","-5","-0.22","9879975000"
"017000","신원종합개발","KOSDAQ","건설","8150","-350","-4.12","95094420050"
"012790","신일제약","KOSDAQ","제약","16050","50","0.31","180035835300"
"138070","신진에스엠","KOSDAQ","금속","9990","590","6.28","89632108170"
"226330","신테카바이오","KOSDAQ","출판·매체복제","12700","-150","-1.17","171450203200"
"333050","신한제6호스팩","KOSDAQ","금융","2445","-5","-0.20","12249450000"
"366330","신한제7호스팩","KOSDAQ","금융","2200","0","0.00","10010000000"
"056700","신화인터텍","KOSDAQ","IT부품","3565","-40","-1.11","103866599415"
"187270","신화콘텍","KOSDAQ","IT부품","5400","40","0.75","54776763000"
"243840","신흥에스이씨","KOSDAQ","IT부품","82000","-5500","-6.29","617074026000"
"222800","심텍","KOSDAQ","반도체","30250","300","1.00","963587825750"
"036710","심텍홀딩스","KOSDAQ","IT부품","3095","5","0.16","125853777005"
"160980","싸이맥스","KOSDAQ","반도체","19000","-100","-0.52","207560617000"
"356890","싸이버원","KOSDAQ","소프트웨어","14300","-100","-0.69","66363869000"
"217330","싸이토젠","KOSDAQ","기타서비스","58500","-800","-1.35","331336044000"
"010280","쌍용정보통신","KOSDAQ","컴퓨터서비스","1055","-5","-0.47","67482055870"
"208640","썸에이지","KOSDAQ","출판·매체복제","2645","45","1.73","360947322320"
"222420","쎄노텍","KOSDAQ","비금속","2060","15","0.73","82725840500"
"037760","쎄니트","KOSDAQ","금속","2220","0","0.00","75109084620"
"136510","쎄미시스코","KOSDAQ","기계·장비","25200","-1150","-4.36","173751681600"
"099320","쎄트렉아이","KOSDAQ","통신장비","57400","3700","6.89","521513841800"
"049960","쎌바이오텍","KOSDAQ","제약","19300","0","0.00","181420000000"
"050890","쏠리드","KOSDAQ","통신장비","7240","-120","-1.63","436434273480"
"066790","씨씨에스","KOSDAQ","방송서비스","741","-12","-1.59","41499753165"
"222080","씨아이에스","KOSDAQ","기계·장비","13100","-300","-2.24","753140955600"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","28750","-550","-1.88","191933878750"
"264660","씨앤지하이테크","KOSDAQ","반도체","13650","-100","-0.73","114734802000"
"352700","씨앤투스성진","KOSDAQ","섬유·의류","21000","300","1.45","209906151000"
"297090","씨에스베어링","KOSDAQ","기계·장비","24250","-250","-1.02","232324700000"
"115530","씨엔플러스","KOSDAQ","IT부품","839","0","0.00","57020957000"
"225330","씨엠에스에듀","KOSDAQ","기타서비스","7400","0","0.00","137896247200"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","1275","0","0.00","53511654375"
"189330","씨이랩","KOSDAQ","소프트웨어","122000","-14800","-10.82","367664324000"
"096530","씨젠","KOSDAQ","제약","64900","-2000","-2.99","3389467010600"
"900120","씨케이에이치","KOSDAQ","금융","264","2","0.76","31798711824"
"101240","씨큐브","KOSDAQ","화학","8050","160","2.03","81612381200"
"060590","씨티씨바이오","KOSDAQ","제약","12400","450","3.77","281161605200"
"260930","씨티케이","KOSDAQ","화학","9800","-30","-0.31","189547591800"
"013990","아가방컴퍼니","KOSDAQ","유통","5550","-80","-1.42","182525824800"
"123860","아나패스","KOSDAQ","반도체","24200","-50","-0.21","274918267800"
"025980","아난티","KOSDAQ","숙박·음식","11200","-300","-2.61","954585665600"
"050320","아래스","KOSDAQ","컴퓨터서비스","990","0","0.00","45205142400"
"058220","아리온","KOSDAQ","통신장비","275","0","0.00","10717917100"
"125210","아모그린텍","KOSDAQ","IT부품","11100","-100","-0.89","183114369000"
"357580","아모센스","KOSDAQ","IT부품","16900","700","4.32","189281284400"
"052710","아모텍","KOSDAQ","IT부품","28650","0","0.00","279148581900"
"074430","아미노로직스","KOSDAQ","유통","3160","75","2.43","277532827040"
"092040","아미코젠","KOSDAQ","음식료·담배","39250","350","0.90","754365767500"
"083930","아바코","KOSDAQ","기계·장비","11600","-150","-1.28","178788456800"
"149950","아바텍","KOSDAQ","IT부품","22700","-550","-2.37","354290250000"
"036010","아비코전자","KOSDAQ","일반전기전자","10600","400","3.92","140905100400"
"050860","아세아텍","KOSDAQ","기계·장비","3055","-5","-0.16","68737500000"
"246720","아스타","KOSDAQ","제약","5740","0","0.00","65967082020"
"067390","아스트","KOSDAQ","운송장비·부품","7460","0","0.00","191686512780"
"127710","아시아경제","KOSDAQ","디지털컨텐츠","4450","95","2.18","113513866300"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","7240","-120","-1.63","76888575560"
"227610","아우딘퓨쳐스","KOSDAQ","화학","2090","0","0.00","46353792320"
"143160","아이디스","KOSDAQ","통신장비","25800","750","2.99","276482862000"
"054800","아이디스홀딩스","KOSDAQ","기타서비스","14000","-50","-0.36","144868584000"
"332370","아이디피","KOSDAQ","정보기기","8280","0","0.00","54953225640"
"339950","아이비김영","KOSDAQ","기타서비스","4830","255","5.57","217092343650"
"099190","아이센스","KOSDAQ","의료·정밀기기","35250","550","1.59","484237639500"
"289010","아이스크림에듀","KOSDAQ","출판·매체복제","7750","-30","-0.39","99696286750"
"214430","아이쓰리시스템","KOSDAQ","일반전기전자","18150","0","0.00","128987694000"
"040910","아이씨디","KOSDAQ","반도체","13900","-50","-0.36","251109240700"
"068940","아이씨케이","KOSDAQ","정보기기","3550","250","7.58","123113013100"
"052860","아이앤씨","KOSDAQ","반도체","4540","-15","-0.33","81097357160"
"069920","아이에스이커머스","KOSDAQ","유통","4380","-15","-0.34","113119465560"
"038880","아이에이","KOSDAQ","반도체","1160","10","0.87","341932214000"
"307180","아이엘사이언스","KOSDAQ","일반전기전자","3870","-20","-0.51","82129229010"
"101390","아이엠","KOSDAQ","IT부품","1230","80","6.96","82643556090"
"078860","아이오케이","KOSDAQ","오락·문화","1665","-15","-0.89","148432332420"
"114810","아이원스","KOSDAQ","IT부품","9940","-260","-2.55","253501549560"
"031310","아이즈비전","KOSDAQ","통신장비","4460","135","3.12","73321945080"
"185490","아이진","KOSDAQ","기타서비스","44400","-2450","-5.23","879400830000"
"059100","아이컴포넌트","KOSDAQ","IT부품","9140","-50","-0.54","64627660400"
"262840","아이퀘스트","KOSDAQ","소프트웨어","11900","300","2.59","117334000000"
"175250","아이큐어","KOSDAQ","제약","42050","-400","-0.94","387438439800"
"052460","아이크래프트","KOSDAQ","컴퓨터서비스","5870","20","0.34","85748584320"
"119830","아이텍","KOSDAQ","반도체","12100","100","0.83","201182973200"
"052770","아이톡시","KOSDAQ","디지털컨텐츠","3180","0","0.00","35178772260"
"124500","아이티센","KOSDAQ","컴퓨터서비스","5380","-50","-0.92","107101451540"
"084850","아이티엠반도체","KOSDAQ","반도체","45150","-850","-1.85","1043920554600"
"027360","아주IB투자","KOSDAQ","금융","5750","-40","-0.69","688934093750"
"032080","아즈텍WB","KOSDAQ","섬유·의류","5530","-110","-1.95","118845390370"
"013310","아진산업","KOSDAQ","운송장비·부품","3300","-5","-0.15","128061720600"
"059120","아진엑스텍","KOSDAQ","반도체","10050","-250","-2.43","97973389800"
"158430","아톤","KOSDAQ","소프트웨어","32800","2100","6.84","142797325600"
